Elapsed Time (ms), Humidity (%)
3974836, 38.55
3977320, 38.57
3979805, 38.57
3982289, 38.56
3984774, 38.55
3987258, 38.53
3989743, 38.55
3992227, 38.57
3994712, 38.54
3997196, 38.54
3999681, 38.54
4002165, 38.58
4004650, 38.57
4007134, 38.63
4009618, 38.60
4012103, 38.57
4014587, 38.60
4017072, 38.64
4019556, 38.61
4022040, 38.66
4024525, 38.63
4027009, 38.62
4029494, 38.63
4031978, 38.63
4034463, 38.62
4036947, 38.60
4039431, 38.60
4041916, 38.65
4044400, 38.60
4046885, 38.65
4049369, 38.64
4051853, 38.71
4054338, 38.72
4056822, 38.67
4059307, 38.66
4061791, 38.68
4064276, 38.71
4066760, 38.69
4069244, 38.71
4071729, 38.67
4074213, 38.64
4076698, 38.69
4079182, 38.64
4081666, 38.64
4084151, 38.64
4086635, 38.63
4089120, 38.59
4091604, 38.63
4094088, 38.63
4096573, 38.59
4099057, 38.59
4101542, 38.58
4104026, 38.61
4106511, 38.63
4108995, 38.64
4111479, 38.61
4113964, 38.60
4116448, 38.63
4118933, 38.61
4121417, 38.69
4123902, 38.60
4126386, 38.63
4128870, 38.63
4131355, 38.67
4133839, 38.70
4136324, 38.64
4138808, 38.66
4141292, 38.67
4143777, 38.70
4146261, 38.68
4148746, 38.70
4151230, 38.70
4153714, 38.68
4156199, 38.69
4158683, 38.68
4161168, 38.71
4163652, 38.69
4166137, 38.67
4168621, 38.62
4171105, 38.66
4173590, 38.67
4176074, 38.69
4178559, 38.70
4181043, 38.62
4183528, 38.65
4186012, 38.63
4188496, 38.65
4190981, 38.66
4193465, 38.64
4195950, 38.64
4198434, 38.64
4200918, 38.62
4203403, 38.58
4205887, 38.60
4208372, 38.59
4210856, 38.58
4213341, 38.56
4215825, 38.55
4218309, 38.57
4220794, 38.56
4223278, 38.59
4225763, 38.56
4228247, 38.53
4230731, 38.54
4233216, 38.48
4235700, 38.47
4238185, 38.51
4240669, 38.46
4243154, 38.47
4245638, 38.49
4248122, 38.51
4250607, 38.52
4253091, 38.51
4255576, 38.51
4258060, 38.55
4260545, 38.55
4263029, 38.55
4265513, 38.58
4267998, 38.62
4270482, 38.59
4272967, 38.56
4275451, 38.62
4277935, 38.52
4280420, 38.54
4282904, 38.51
4285389, 38.48
4287873, 38.50
4290358, 38.53
4292842, 38.51
4295326, 38.53
4297811, 38.53
4300295, 38.46
4302780, 38.50
4305264, 38.48
4307749, 38.48
4310233, 38.54
4312717, 38.54
4315202, 38.49
4317686, 38.49
4320171, 38.51
4322655, 38.52
4325140, 38.50
4327624, 38.52
4330109, 38.52
4332593, 38.50
4335077, 38.50
4337562, 38.45
4340046, 38.46
4342531, 38.49
4345015, 38.50
4347500, 38.50
4349984, 38.48
4352468, 38.49
4354953, 38.49
4357437, 38.48
4359922, 38.52
4362406, 38.46
4364891, 38.49
4367375, 38.45
4369859, 38.48
4372344, 38.50
4374828, 38.49
4377313, 38.49
4379797, 38.46
4382282, 38.49
4384766, 38.51
4387250, 38.49
4389735, 38.46
4392219, 38.43
4394704, 38.44
4397188, 38.46
4399673, 38.41
4402157, 38.39
4404642, 38.42
4407126, 38.40
4409610, 38.36
4412095, 38.35
4414579, 38.35
4417064, 38.33
4419548, 38.33
4422033, 38.32
4424517, 38.34
4427001, 38.27
4429486, 38.27
4431970, 38.29
4434455, 38.32
4436940, 38.33
4439424, 38.28
4441909, 38.29
4444393, 38.39
4446877, 38.38
4449362, 38.36
4451846, 38.35
4454331, 38.36
4456815, 38.36
4459300, 38.36
4461784, 38.34
4464268, 38.37
4466753, 38.29
4469237, 38.32
4471722, 38.30
4474206, 38.28
4476691, 38.30
4479175, 38.28
4481659, 38.23
4484144, 38.26
4486628, 38.21
4489113, 38.26
4491597, 38.18
4494082, 38.19
4496566, 38.18
4499051, 38.17
4501535, 38.11
4504019, 38.20
4506504, 38.14
4508988, 38.13
4511473, 38.15
4513957, 38.16
4516442, 38.15
4518926, 38.10
4521411, 38.14
4523895, 38.11
4526379, 38.13
4528864, 38.13
4531348, 38.12
4533833, 38.10
4536317, 38.12
4538802, 38.11
4541286, 38.06
4543771, 38.09
4546255, 38.05
4548740, 38.09
4551224, 38.04
4553709, 38.06
4556193, 38.15
4558678, 38.12
4561162, 38.09
4563646, 38.09
4566131, 38.09
4568615, 38.13
4571100, 38.11
4573584, 38.13
4576069, 38.11
4578553, 38.11
4581038, 38.08
4583522, 38.12
4586006, 38.17
4588491, 38.18
4590975, 38.20
4593460, 38.16
4595944, 38.16
4598429, 38.14
4600913, 38.11
4603397, 38.12
4605882, 38.14
4608366, 38.11
4610851, 38.12
4613335, 38.10
4615820, 38.07
4618304, 38.06
4620789, 38.08
4623273, 38.10
4625757, 38.10
4628242, 38.11
4630726, 38.12
4633211, 38.10
4635695, 38.11
4638180, 38.11
4640664, 38.08
4643149, 38.15
4645633, 38.11
4648118, 38.12
4650602, 38.13
4653086, 38.12
4655571, 38.14
4658055, 38.11
4660540, 38.09
4663024, 38.12
4665509, 38.07
4667993, 38.12
4670478, 38.09
4672962, 38.09
4675446, 38.08
4677931, 38.10
4680415, 38.04
4682900, 38.02
4685384, 38.09
4687869, 38.05
4690353, 38.05
4692838, 38.10
4695322, 38.05
4697806, 38.11
4700291, 38.11
4702775, 38.13
4705260, 38.06
4707744, 38.13
4710229, 38.06
4712713, 38.11
4715198, 38.08
4717682, 38.10
4720166, 38.04
4722651, 38.07
4725135, 38.07
4727620, 38.13
4730104, 38.07
4732589, 38.10
4735073, 38.06
4737558, 38.06
4740042, 38.04
4742527, 38.01
4745011, 37.99
4747496, 38.02
4749980, 38.01
4752464, 38.00
4754949, 38.00
4757433, 37.98
4759918, 38.02
4762402, 38.01
4764887, 38.00
4767371, 38.02
4769855, 38.01
4772340, 38.05
4774824, 38.01
4777309, 38.02
4779793, 37.99
4782278, 38.01
4784762, 38.03
4787247, 37.97
4789731, 37.94
4792215, 37.93
4794700, 37.99
4797184, 37.94
4799669, 37.96
4802153, 37.93
4804638, 37.99
4807122, 37.94
4809606, 38.00
4812091, 37.97
4814575, 37.94
4817060, 37.96
4819544, 37.95
4822029, 37.94
4824513, 37.98
4826997, 38.01
4829482, 38.00
4831966, 37.99
4834451, 38.03
4836935, 37.99
4839420, 38.02
4841904, 38.01
4844388, 37.94
4846873, 37.97
4849357, 37.99
4851842, 37.90
4854326, 37.92
4856811, 37.97
4859295, 37.95
4861780, 37.93
4864264, 37.96
4866748, 38.00
4869233, 37.98
4871718, 37.88
4874202, 37.90
4876687, 37.87
4879171, 37.89
4881655, 37.89
4884140, 37.90
4886624, 37.88
4889109, 37.85
4891594, 37.87
4894078, 37.84
4896562, 37.89
4899047, 37.83
4901531, 37.84
4904016, 37.86
4906500, 37.82
4908985, 37.80
4911469, 37.78
4913954, 37.82
4916438, 37.80
4918922, 37.73
4921407, 37.75
4923891, 37.76
4926376, 37.75
4928860, 37.78
4931345, 37.81
4933829, 37.84
4936314, 37.80
4938798, 37.85
4941283, 37.86
4943767, 37.86
4946252, 37.84
4948736, 37.83
4951221, 37.83
4953705, 37.84
4956190, 37.85
4958674, 37.81
4961158, 37.83
4963643, 37.81
4966127, 37.82
4968612, 37.82
4971096, 37.79
4973581, 37.80
4976065, 37.85
4978550, 37.83
4981034, 37.83
4983518, 37.83
4986003, 37.86
4988487, 37.84
4990972, 37.88
4993456, 37.83
4995941, 37.85
4998425, 37.81
5000910, 37.81
5003394, 37.84
5005878, 37.80
5008363, 37.80
5010847, 37.78
5013332, 37.80
5015816, 37.79
5018301, 37.75
5020785, 37.80
5023270, 37.76
5025754, 37.75
5028238, 37.74
5030723, 37.66
5033207, 37.69
5035692, 37.70
5038176, 37.71
5040661, 37.71
5043145, 37.69
5045630, 37.64
5048114, 37.66
5050598, 37.74
5053083, 37.68
5055567, 37.73
5058052, 37.74
5060536, 37.66
5063021, 37.72
5065505, 37.65
5067989, 37.66
5070474, 37.68
5072958, 37.64
5075443, 37.67
5077928, 37.67
5080413, 37.70
5082897, 37.68
5085382, 37.69
5087866, 37.69
5090351, 37.69
5092835, 37.73
5095320, 37.69
5097804, 37.68
5100289, 37.68
5102773, 37.68
5105257, 37.63
5107742, 37.69
5110226, 37.75
5112711, 37.73
5115195, 37.69
5117680, 37.71
5120164, 37.72
5122648, 37.64
5125133, 37.67
5127617, 37.67
5130102, 37.69
5132586, 37.67
5135071, 37.64
5137555, 37.66
5140040, 37.65
5142524, 37.65
5145008, 37.64
5147493, 37.63
5149977, 37.63
5152462, 37.65
5154946, 37.64
5157431, 37.64
5159915, 37.65
5162400, 37.64
5164884, 37.62
5167368, 37.58
5169853, 37.61
5172337, 37.58
5174822, 37.56
5177306, 37.57
5179791, 37.58
5182275, 37.56
5184760, 37.59
5187244, 37.62
5189728, 37.61
5192213, 37.58
5194698, 37.60
5197182, 37.60
5199667, 37.59
5202151, 37.62
5204636, 37.63
5207120, 37.60
5209604, 37.58
5212089, 37.57
5214573, 37.62
5217058, 37.53
5219542, 37.55
5222027, 37.49
5224511, 37.56
5226996, 37.53
5229480, 37.54
5231964, 37.53
5234449, 37.49
5236934, 37.47
5239418, 37.47
5241903, 37.43
5244387, 37.41
5246871, 37.40
5249356, 37.46
5251840, 37.46
5254325, 37.42
5256809, 37.51
5259294, 37.49
5261778, 37.49
5264263, 37.53
5266747, 37.46
5269231, 37.47
5271716, 37.55
5274200, 37.52
5276685, 37.53
5279169, 37.59
5281654, 37.57
5284138, 37.55
5286622, 37.57
5289107, 37.53
5291591, 37.53
5294076, 37.58
5296560, 37.65
5299045, 37.59
5301529, 37.56
5304013, 37.62
5306498, 37.59
5308982, 37.61
5311467, 37.63
5313951, 37.61
5316436, 37.60
5318920, 37.52
5321405, 37.55
5323889, 37.53
5326373, 37.59
5328858, 37.59
5331342, 37.61
5333827, 37.60
5336311, 37.59
5338796, 37.60
5341280, 37.66
5343765, 37.64
5346249, 37.66
5348734, 37.61
5351218, 37.66
5353702, 37.62
5356187, 37.60
5358671, 37.59
5361156, 37.58
5363640, 37.57
5366125, 37.59
5368609, 37.62
5371094, 37.60
5373578, 37.59
5376062, 37.57
5378547, 37.57
5381031, 37.56
5383516, 37.54
5386000, 37.60
5388485, 37.59
5390969, 37.53
5393453, 37.53
5395938, 37.61
5398422, 37.54
5400907, 37.57
5403391, 37.61
5405876, 37.67
5408360, 37.63
5410844, 37.66
5413329, 37.66
5415813, 37.63
5418298, 37.62
5420782, 37.64
5423267, 37.63
5425751, 37.62
5428235, 37.60
5430720, 37.57
5433204, 37.55
5435689, 37.59
5438173, 37.61
5440658, 37.61
5443142, 37.68
5445627, 37.68
5448111, 37.65
5450596, 37.64
5453080, 37.63
5455564, 37.63
5458049, 37.66
5460534, 37.65
5463018, 37.65
5465502, 37.65
5467987, 37.65
5470471, 37.58
5472956, 37.62
5475440, 37.72
5477925, 37.65
5480409, 37.63
5482894, 37.70
5485378, 37.69
5487863, 37.75
5490347, 37.77
5492831, 37.67
5495316, 37.66
5497800, 37.71
5500285, 37.65
5502769, 37.70
5505254, 37.65
5507738, 37.62
5510223, 37.63
5512707, 37.62
5515192, 37.63
5517676, 37.60
5520160, 37.61
5522645, 37.70
5525129, 37.62
5527614, 37.61
5530098, 37.64
5532583, 37.63
5535067, 37.58
5537552, 37.64
5540036, 37.61
5542520, 37.59
5545005, 37.68
5547489, 37.65
5549974, 37.66
5552458, 37.65
5554943, 37.63
5557427, 37.66
5559912, 37.62
5562396, 37.65
5564881, 37.65
5567365, 37.65
5569850, 37.60
5572334, 37.58
5574819, 37.65
5577303, 37.61
5579787, 37.65
5582272, 37.61
5584756, 37.65
5587241, 37.67
5589725, 37.59
5592210, 37.63
5594694, 37.62
5597178, 37.68
5599663, 37.62
5602147, 37.64
5604632, 37.65
5607116, 37.59
5609601, 37.63
5612085, 37.65
5614570, 37.66
5617054, 37.70
5619538, 37.66
5622023, 37.68
5624507, 37.66
5626992, 37.64
5629476, 37.64
5631961, 37.63
5634445, 37.72
5636930, 37.64
5639414, 37.68
5641898, 37.66
5644383, 37.62
5646867, 37.69
5649352, 37.59
5651836, 37.64
5654321, 37.63
5656805, 37.69
5659290, 37.66
5661774, 37.65
5664258, 37.64
5666743, 37.66
5669227, 37.68
5671712, 37.63
5674196, 37.62
5676681, 37.65
5679165, 37.61
5681650, 37.66
5684134, 37.70
5686618, 37.67
5689103, 37.67
5691587, 37.67
5694072, 37.61
5696556, 37.69
5699041, 37.70
5701525, 37.66
5704010, 37.71
5706494, 37.73
5708979, 37.74
5711463, 37.73
5713947, 37.74
5716432, 37.75
5718916, 37.72
5721401, 37.79
5723885, 37.77
5726370, 37.78
5728854, 37.85
5731339, 37.82
5733823, 37.86
5736307, 37.87
5738792, 37.84
5741276, 37.80
5743761, 37.79
5746245, 37.82
5748730, 37.75
5751214, 37.70
5753698, 37.70
5756183, 37.71
5758667, 37.69
5761152, 37.72
5763636, 37.72
5766121, 37.64
5768605, 37.62
5771090, 37.68
5773574, 37.70
5776058, 37.72
5778543, 37.75
5781027, 37.75
5783512, 37.74
5785996, 37.74
5788481, 37.74
5790965, 37.74
5793449, 37.75
5795934, 37.81
5798418, 37.79
5800903, 37.80
5803387, 37.81
5805872, 37.83
5808356, 37.78
5810841, 37.77
5813325, 37.83
5815809, 37.84
5818294, 37.77
5820778, 37.81
5823263, 37.81
5825747, 37.82
5828232, 37.80
5830716, 37.81
5833200, 37.74
5835685, 37.78
5838169, 37.73
5840654, 37.77
5843138, 37.75
5845623, 37.70
5848107, 37.69
5850591, 37.66
5853076, 37.65
5855560, 37.68
5858045, 37.65
5860529, 37.69
5863014, 37.71
5865498, 37.69
5867983, 37.66
5870467, 37.67
5872951, 37.64
5875436, 37.68
5877920, 37.63
5880405, 37.66
5882889, 37.63
5885374, 37.62
5887858, 37.60
5890343, 37.66
5892827, 37.64
5895311, 37.65
5897796, 37.71
5900280, 37.68
5902765, 37.69
5905249, 37.67
5907734, 37.71
5910218, 37.66
5912703, 37.63
5915187, 37.70
5917671, 37.65
5920156, 37.63
5922640, 37.65
5925125, 37.73
5927610, 37.69
5930094, 37.72
5932578, 37.72
5935063, 37.70
5937547, 37.69
5940032, 37.67
5942516, 37.66
5945001, 37.70
5947485, 37.72
5949969, 37.68
5952454, 37.68
5954938, 37.68
5957423, 37.67
5959907, 37.74
5962392, 37.70
5964876, 37.67
5967361, 37.69
5969845, 37.68
5972329, 37.67
5974814, 37.67
5977298, 37.66
5979783, 37.65
5982267, 37.64
5984752, 37.65
5987236, 37.66
5989721, 37.63
5992205, 37.64
5994689, 37.68
5997174, 37.63
5999658, 37.60
6002143, 37.62
6004627, 37.61
6007112, 37.61
6009596, 37.58
6012081, 37.59
6014565, 37.56
6017049, 37.55
6019534, 37.55
6022018, 37.56
6024503, 37.58
6026987, 37.55
6029472, 37.57
6031956, 37.54
6034441, 37.54
6036925, 37.57
6039409, 37.57
6041894, 37.60
6044378, 37.58
6046863, 37.61
6049347, 37.65
6051832, 37.56
6054316, 37.55
6056800, 37.56
6059285, 37.55
6061769, 37.53
6064254, 37.59
6066738, 37.57
6069223, 37.57
6071707, 37.58
6074192, 37.54
6076676, 37.55
6079160, 37.54
6081645, 37.56
6084129, 37.56
6086614, 37.54
6089098, 37.53
6091583, 37.56
6094067, 37.55
6096552, 37.56
6099036, 37.54
6101521, 37.54
6104005, 37.53
6106490, 37.55
6108974, 37.59
6111459, 37.52
6113943, 37.56
6116428, 37.59
6118912, 37.55
6121396, 37.56
6123881, 37.55
6126365, 37.53
6128850, 37.49
6131334, 37.56
6133819, 37.54
6136303, 37.55
6138788, 37.53
6141272, 37.55
6143756, 37.53
6146241, 37.54
6148725, 37.51
6151210, 37.54
6153694, 37.52
6156179, 37.48
6158663, 37.53
6161148, 37.50
6163632, 37.47
6166116, 37.41
6168601, 37.43
6171085, 37.43
6173570, 37.46
6176054, 37.48
6178539, 37.54
6181023, 37.54
6183508, 37.49
6185992, 37.46
6188476, 37.50
6190961, 37.51
6193445, 37.52
6195930, 37.52
6198414, 37.56
6200899, 37.55
6203383, 37.62
6205868, 37.53
6208352, 37.58
6210837, 37.58
6213321, 37.62
6215805, 37.58
6218290, 37.62
6220774, 37.59
6223259, 37.59
6225743, 37.58
6228228, 37.59
6230712, 37.62
6233196, 37.65
6235681, 37.65
6238165, 37.65
6240650, 37.63
6243134, 37.63
6245619, 37.60
6248103, 37.64
6250588, 37.63
6253072, 37.64
6255556, 37.64
6258041, 37.62
6260525, 37.66
6263010, 37.62
6265494, 37.68
6267979, 37.66
6270463, 37.62
6272948, 37.64
6275432, 37.56
6277916, 37.53
6280401, 37.57
6282885, 37.54
6285370, 37.60
6287854, 37.66
6290339, 37.70
6292823, 37.71
6295307, 37.75
6297792, 37.75
6300276, 37.76
6302761, 37.77
6305245, 37.70
6307730, 37.70
6310214, 37.72
6312699, 37.71
6315183, 37.74
6317668, 37.72
6320152, 37.68
6322636, 37.68
6325121, 37.66
6327605, 37.69
6330090, 37.67
6332574, 37.68
6335059, 37.65
6337543, 37.74
6340027, 37.76
6342512, 37.73
6344996, 37.76
6347481, 37.78
6349965, 37.73
6352450, 37.73
6354934, 37.77
6357418, 37.77
6359903, 37.76
6362387, 37.76
6364872, 37.73
6367356, 37.73
6369841, 37.73
6372325, 37.78
6374810, 37.72
6377294, 37.71
6379778, 37.74
6382263, 37.72
6384747, 37.77
6387232, 37.74
6389716, 37.76
6392201, 37.77
6394685, 37.76
6397170, 37.81
6399654, 37.85
6402139, 37.80
6404623, 37.84
6407107, 37.81
6409592, 37.82
6412076, 37.83
6414561, 37.83
6417045, 37.85
6419530, 37.83
6422014, 37.82
6424498, 37.84
6426983, 37.82
6429467, 37.85
6431952, 37.86
6434436, 37.85
6436921, 37.85
6439405, 37.84
6441890, 37.83
6444374, 37.85
6446858, 37.87
6449343, 37.80
6451827, 37.84
6454312, 37.88
6456796, 37.83
6459281, 37.80
6461765, 37.86
6464250, 37.82
6466734, 37.81
6469218, 37.81
6471703, 37.82
6474187, 37.78
6476672, 37.78
6479157, 37.77
6481641, 37.80
6484126, 37.81
6486610, 37.80
6489094, 37.83
6491579, 37.75
6494063, 37.79
6496548, 37.76
6499032, 37.86
6501517, 37.81
6504001, 37.81
6506486, 37.85
6508970, 37.84
6511454, 37.76
6513939, 37.82
6516423, 37.76
6518908, 37.78
6521392, 37.86
6523877, 37.85
6526361, 37.87
6528846, 37.86
6531330, 37.84
6533814, 37.86
6536299, 37.85
6538783, 37.84
6541268, 37.84
6543752, 37.86
6546236, 37.88
6548721, 37.88
6551205, 37.85
6553690, 37.89
6556174, 37.86
6558659, 37.86
6561143, 37.86
6563628, 37.87
6566112, 37.93
6568596, 37.90
6571081, 37.88
6573565, 37.91
6576050, 37.92
6578534, 37.88
6581019, 37.88
6583503, 37.87
6585987, 37.88
6588472, 37.89
6590956, 37.88
6593441, 37.87
6595925, 37.87
6598410, 37.88
6600894, 37.92
6603378, 37.91
6605863, 37.90
6608347, 37.85
6610832, 37.89
6613316, 37.88
6615801, 37.90
6618285, 37.86
6620770, 37.87
6623254, 37.92
6625738, 37.89
6628223, 37.90
6630707, 37.86
6633192, 37.89
6635676, 37.94
6638161, 37.93
6640645, 37.92
6643130, 37.91
6645614, 37.91
6648098, 37.95
6650583, 37.93
6653067, 37.92
6655552, 37.93
6658036, 37.90
6660521, 37.90
6663005, 37.94
6665490, 37.94
6667974, 37.94
6670459, 37.97
6672943, 37.95
6675428, 37.95
6677912, 37.95
6680397, 37.95
6682881, 37.92
6685366, 37.89
6687850, 37.88
6690334, 37.91
6692819, 37.91
6695303, 37.87
6697788, 37.86
6700272, 37.88
6702757, 37.88
6705241, 37.89
6707726, 37.93
6710210, 37.93
6712694, 37.90
6715179, 37.88
6717663, 37.88
6720148, 37.90
6722632, 37.88
6725117, 37.93
6727601, 37.92
6730085, 37.88
6732570, 37.87
6735055, 37.93
6737539, 38.00
6740024, 37.94
6742508, 37.96
6744993, 37.94
6747477, 37.97
6749962, 37.98
6752446, 38.00
6754930, 37.96
6757415, 37.98
6759899, 37.99
6762384, 37.99
6764868, 37.98
6767353, 37.94
6769837, 37.96
6772321, 37.90
6774806, 37.96
6777290, 37.92
6779775, 37.98
6782259, 37.90
6784743, 37.89
6787228, 37.93
6789712, 37.93
6792197, 37.95
6794681, 37.98
6797166, 37.97
6799650, 37.97
6802135, 37.94
6804619, 37.93
6807104, 37.95
6809588, 37.91
6812072, 37.93
6814557, 37.91
6817041, 37.94
6819526, 37.89
6822010, 37.86
6824495, 37.86
6826979, 37.86
6829463, 37.86
6831948, 37.87
6834432, 37.86
6836917, 37.89
6839401, 37.87
6841886, 37.86
6844370, 37.87
6846855, 37.89
6849339, 37.89
6851823, 37.86
6854308, 37.88
6856792, 37.85
6859277, 37.86
6861761, 37.89
6864246, 37.86
6866730, 37.88
6869214, 37.91
6871699, 37.91
6874183, 37.93
6876668, 37.89
6879152, 37.87
6881637, 37.91
6884121, 37.90
6886605, 37.85
6889090, 37.92
6891574, 37.85
6894059, 37.89
6896543, 37.87
6899028, 37.85
6901512, 37.92
6903997, 37.86
6906481, 37.83
6908965, 37.84
6911450, 37.87
6913934, 37.85
6916419, 37.88
6918903, 37.87
6921388, 37.85
6923872, 37.87
6926357, 37.87
6928841, 37.88
6931325, 37.94
6933810, 37.87
6936294, 37.90
6938779, 37.88
6941263, 37.89
6943748, 37.92
6946232, 37.94
6948716, 37.95
6951201, 37.92
6953685, 37.94
6956170, 37.97
6958654, 38.00
6961139, 38.01
6963623, 38.00
6966108, 37.98
6968592, 37.98
6971076, 37.96
6973561, 37.99
6976045, 37.99
6978530, 38.01
6981014, 38.00
6983499, 38.04
6985983, 38.05
6988468, 38.03
6990952, 38.05
6993436, 38.05
6995921, 38.13
6998405, 38.05
7000890, 38.07
7003374, 38.06
7005859, 38.13
7008343, 38.12
7010828, 38.12
7013312, 38.14
7015796, 38.14
7018281, 38.13
7020765, 38.17
7023250, 38.13
7025734, 38.17
7028219, 38.12
7030703, 38.14
7033188, 38.13
7035672, 38.18
7038156, 38.14
7040641, 38.15
7043125, 38.18
7045610, 38.19
7048094, 38.18
7050579, 38.21
7053063, 38.19
7055547, 38.21
7058032, 38.20
7060516, 38.19
